protein_0	protein_0
protein_4471	protein_4471
protein_4472	protein_4472
protein_4473	protein_4473
protein_4474	protein_4474
protein_4475	protein_4475
protein_4476	protein_4476
protein_4477	protein_4477
protein_4478	protein_4478
protein_4479	protein_4479
protein_4480	protein_4480
protein_4481	protein_4481
protein_4482	protein_4482
protein_4483	protein_4483
protein_4484	protein_4484
protein_4485	protein_4485
protein_4486	protein_4486
protein_4487	protein_4487
protein_4488	protein_4488
protein_4489	protein_4489
protein_4490	protein_4490
protein_4491	protein_4491
protein_4492	protein_4492
protein_4493	protein_4493
protein_4494	protein_4494
protein_4495	protein_4495
protein_4496	protein_4496
protein_4497	protein_4497
protein_4498	protein_4498
protein_4499	protein_4499
protein_4500	protein_4500
protein_4501	protein_4501
protein_4502	protein_4502
protein_4503	protein_4503
protein_4504	protein_4504
protein_4505	protein_4505
protein_4506	protein_4506
protein_4507	protein_4507
protein_4508	protein_4508
protein_4509	protein_4509
protein_4510	protein_4510
protein_4511	protein_4511
protein_4512	protein_4512
protein_4513	protein_4513
protein_4514	protein_4514
protein_4515	protein_4515
protein_4516	protein_4516
protein_4517	protein_4517
protein_4518	protein_4518
protein_4519	protein_4519
protein_4520	protein_4520
protein_4521	protein_4521
protein_4522	protein_4522
protein_4523	protein_4523
protein_4524	protein_4524
protein_4525	protein_4525
protein_4526	protein_4526
protein_4527	protein_4527
protein_4528	protein_4528
protein_4529	protein_4529
protein_4530	protein_4530
protein_4531	protein_4531
protein_4532	protein_4532
protein_4533	protein_4533
protein_4534	protein_4534
protein_4535	protein_4535
protein_4536	protein_4536
protein_4537	protein_4537
protein_4538	protein_4538
protein_4539	protein_4539
protein_4540	protein_4540
protein_4541	protein_4541
protein_4542	protein_4542
protein_4543	protein_4543
protein_4544	protein_4544
protein_4545	protein_4545
protein_4546	protein_4546
protein_4547	protein_4547
protein_4548	protein_4548
protein_4549	protein_4549
protein_4550	protein_4550
protein_4551	protein_4551
protein_4552	protein_4552
protein_4553	protein_4553
protein_4554	protein_4554
protein_4555	protein_4555
protein_4556	protein_4556
protein_4557	protein_4557
protein_4558	protein_4558
protein_4559	protein_4559
protein_4560	protein_4560
protein_4561	protein_4561
protein_4562	protein_4562
protein_4563	protein_4563
protein_4564	protein_4564
protein_4565	protein_4565
protein_4566	protein_4566
protein_4567	protein_4567
protein_4568	protein_4568
protein_4569	protein_4569
protein_4570	protein_4570
protein_4571	protein_4571
protein_4572	protein_4572
protein_4573	protein_4573
protein_4574	protein_4574
protein_4575	protein_4575
protein_4576	protein_4576
protein_4577	protein_4577
protein_4578	protein_4578
protein_4579	protein_4579
protein_4580	protein_4580
protein_4581	protein_4581
protein_4582	protein_4582
protein_4583	protein_4583
protein_4584	protein_4584
protein_4585	protein_4585
protein_4586	protein_4586
protein_4587	protein_4587
protein_4588	protein_4588
protein_4589	protein_4589
protein_4590	protein_4590
protein_4591	protein_4591
protein_4592	protein_4592
protein_4593	protein_4593
protein_4594	protein_4594
protein_4595	protein_4595
protein_4596	protein_4596
protein_4597	protein_4597
protein_4598	protein_4598
protein_4599	protein_4599
protein_4600	protein_4600
protein_4601	protein_4601
protein_4602	protein_4602
protein_4603	protein_4603
protein_4604	protein_4604
protein_4605	protein_4605
protein_4606	protein_4606
protein_4607	protein_4607
protein_4608	protein_4608
protein_4609	protein_4609
protein_4610	protein_4610
protein_4611	protein_4611
protein_4612	protein_4612
protein_4613	protein_4613
protein_4614	protein_4614
protein_4615	protein_4615
protein_4616	protein_4616
protein_4617	protein_4617
protein_4618	protein_4618
protein_4619	protein_4619
protein_4620	protein_4620
protein_4621	protein_4621
protein_4622	protein_4622
protein_4623	protein_4623
protein_4624	protein_4624
protein_4625	protein_4625
protein_4626	protein_4626
protein_4627	protein_4627
protein_4628	protein_4628
protein_4629	protein_4629
protein_4630	protein_4630
protein_4631	protein_4631
protein_4632	protein_4632
protein_4633	protein_4633
protein_4634	protein_4634
protein_4635	protein_4635
protein_4636	protein_4636
protein_4637	protein_4637
protein_4638	protein_4638
protein_4639	protein_4639
protein_4640	protein_4640
protein_4641	protein_4641
protein_4642	protein_4642
protein_4643	protein_4643
protein_4644	protein_4644
protein_4645	protein_4645
protein_4646	protein_4646
protein_4647	protein_4647
protein_4648	protein_4648
protein_4649	protein_4649
protein_4650	protein_4650
protein_4651	protein_4651
protein_4652	protein_4652
protein_4653	protein_4653
protein_4654	protein_4654
protein_4655	protein_4655
protein_4656	protein_4656
protein_4657	protein_4657
protein_4658	protein_4658
protein_4659	protein_4659
protein_4660	protein_4660
protein_4661	protein_4661
protein_4662	protein_4662
protein_4663	protein_4663
protein_4664	protein_4664
protein_4665	protein_4665
protein_4666	protein_4666
protein_4667	protein_4667
protein_4668	protein_4668
protein_4669	protein_4669
protein_4670	protein_4670
protein_4671	protein_4671
protein_4672	protein_4672
protein_4673	protein_4673
protein_4674	protein_4674
protein_4675	protein_4675
protein_4676	protein_4676
protein_4677	protein_4677
protein_4678	protein_4678
protein_4679	protein_4679
protein_4680	protein_4680
protein_4681	protein_4681
protein_4682	protein_4682
protein_4683	protein_4683
protein_4684	protein_4684
protein_4685	protein_4685
protein_4686	protein_4686
protein_4687	protein_4687
protein_4688	protein_4688
protein_4689	protein_4689
protein_4690	protein_4690
protein_4691	protein_4691
protein_4692	protein_4692
protein_4693	protein_4693
protein_4694	protein_4694
protein_4695	protein_4695
protein_4696	protein_4696
protein_4697	protein_4697
protein_4698	protein_4698
protein_4699	protein_4699
protein_4699	protein_2879
protein_4700	protein_4700
protein_4701	protein_4701
protein_4702	protein_4702
protein_4703	protein_4703
protein_4704	protein_4704
protein_4705	protein_4705
protein_4706	protein_4706
protein_4707	protein_4707
protein_4708	protein_4708
protein_4709	protein_4709
protein_4710	protein_4710
protein_4711	protein_4711
protein_4712	protein_4712
protein_4713	protein_4713
protein_4714	protein_4714
protein_4715	protein_4715
protein_4716	protein_4716
protein_4717	protein_4717
protein_4718	protein_4718
protein_4719	protein_4719
protein_4720	protein_4720
protein_4721	protein_4721
protein_4722	protein_4722
protein_4723	protein_4723
protein_4724	protein_4724
protein_4725	protein_4725
protein_4726	protein_4726
protein_4727	protein_4727
protein_4728	protein_4728
protein_4729	protein_4729
protein_4730	protein_4730
protein_4731	protein_4731
protein_4732	protein_4732
protein_4733	protein_4733
protein_4734	protein_4734
protein_4735	protein_4735
protein_4736	protein_4736
protein_4737	protein_4737
protein_4738	protein_4738
protein_4739	protein_4739
protein_4740	protein_4740
protein_4741	protein_4741
protein_4742	protein_4742
protein_4743	protein_4743
protein_4744	protein_4744
protein_4745	protein_4745
protein_4746	protein_4746
protein_4747	protein_4747
protein_4748	protein_4748
protein_4749	protein_4749
protein_4750	protein_4750
protein_4751	protein_4751
protein_4752	protein_4752
protein_4753	protein_4753
protein_4754	protein_4754
protein_4755	protein_4755
protein_4756	protein_4756
protein_4757	protein_4757
protein_4758	protein_4758
protein_4759	protein_4759
protein_4760	protein_4760
protein_4761	protein_4761
protein_4762	protein_4762
protein_4763	protein_4763
protein_4764	protein_4764
protein_4765	protein_4765
protein_4766	protein_4766
protein_4767	protein_4767
protein_4768	protein_4768
protein_4769	protein_4769
protein_4770	protein_4770
protein_4771	protein_4771
protein_4772	protein_4772
protein_4773	protein_4773
protein_4774	protein_4774
protein_4775	protein_4775
protein_4776	protein_4776
protein_4777	protein_4777
protein_4778	protein_4778
protein_4779	protein_4779
protein_4780	protein_4780
protein_4781	protein_4781
protein_4782	protein_4782
protein_4783	protein_4783
protein_4784	protein_4784
protein_4785	protein_4785
protein_4786	protein_4786
protein_4787	protein_4787
protein_4788	protein_4788
protein_4789	protein_4789
protein_4790	protein_4790
protein_4791	protein_4791
protein_4792	protein_4792
protein_4793	protein_4793
protein_4794	protein_4794
protein_4795	protein_4795
protein_4796	protein_4796
protein_4797	protein_4797
protein_4798	protein_4798
protein_4799	protein_4799
protein_4800	protein_4800
protein_4801	protein_4801
protein_4802	protein_4802
protein_4803	protein_4803
protein_4804	protein_4804
protein_4805	protein_4805
protein_4806	protein_4806
protein_4807	protein_4807
protein_4808	protein_4808
protein_4809	protein_4809
protein_4810	protein_4810
protein_4811	protein_4811
protein_4812	protein_4812
protein_4813	protein_4813
protein_4814	protein_4814
protein_4815	protein_4815
protein_4816	protein_4816
protein_4817	protein_4817
protein_4818	protein_4818
protein_4819	protein_4819
protein_4820	protein_4820
protein_4821	protein_4821
protein_4822	protein_4822
protein_4823	protein_4823
protein_4824	protein_4824
protein_4825	protein_4825
protein_4826	protein_4826
protein_4827	protein_4827
protein_4828	protein_4828
protein_4829	protein_4829
protein_4830	protein_4830
protein_4831	protein_4831
protein_4832	protein_4832
protein_4833	protein_4833
protein_4834	protein_4834
protein_4835	protein_4835
protein_4836	protein_4836
protein_4837	protein_4837
protein_4838	protein_4838
protein_4839	protein_4839
protein_4840	protein_4840
protein_4841	protein_4841
protein_4842	protein_4842
protein_4843	protein_4843
protein_4844	protein_4844
protein_4845	protein_4845
protein_4846	protein_4846
protein_4847	protein_4847
protein_4848	protein_4848
protein_4849	protein_4849
protein_4850	protein_4850
protein_4851	protein_4851
protein_4852	protein_4852
protein_4853	protein_4853
protein_4854	protein_4854
protein_4855	protein_4855
protein_4856	protein_4856
protein_4857	protein_4857
protein_4858	protein_4858
protein_4859	protein_4859
protein_4860	protein_4860
protein_4861	protein_4861
protein_4862	protein_4862
protein_4863	protein_4863
protein_4864	protein_4864
protein_4865	protein_4865
protein_4866	protein_4866
protein_4867	protein_4867
protein_4868	protein_4868
protein_4869	protein_4869
protein_4870	protein_4870
protein_4871	protein_4871
protein_4872	protein_4872
protein_4873	protein_4873
protein_4874	protein_4874
protein_4875	protein_4875
protein_4876	protein_4876
protein_4877	protein_4877
protein_4878	protein_4878
protein_4879	protein_4879
protein_4880	protein_4880
protein_4881	protein_4881
protein_4882	protein_4882
protein_4883	protein_4883
protein_4883	protein_1080
protein_4884	protein_4884
protein_4885	protein_4885
protein_4886	protein_4886
protein_4887	protein_4887
protein_4888	protein_4888
protein_4889	protein_4889
protein_4890	protein_4890
protein_4891	protein_4891
protein_4892	protein_4892
protein_4893	protein_4893
protein_4894	protein_4894
protein_4895	protein_4895
protein_4896	protein_4896
protein_4897	protein_4897
protein_4898	protein_4898
protein_4899	protein_4899
protein_4900	protein_4900
protein_4901	protein_4901
protein_4902	protein_4902
protein_4903	protein_4903
protein_500	protein_500
protein_502	protein_502
protein_503	protein_503
protein_504	protein_504
protein_505	protein_505
protein_506	protein_506
protein_506	protein_735
protein_507	protein_507
protein_508	protein_508
protein_509	protein_509
protein_510	protein_510
protein_511	protein_511
protein_512	protein_512
protein_513	protein_513
protein_514	protein_514
protein_517	protein_517
protein_524	protein_524
protein_524	protein_49
protein_524	protein_50
protein_524	protein_445
protein_524	protein_446
protein_524	protein_556
protein_524	protein_623
protein_524	protein_675
protein_524	protein_677
protein_524	protein_728
protein_524	protein_767
protein_524	protein_807
protein_524	protein_810
protein_524	protein_811
protein_524	protein_832
protein_524	protein_872
protein_524	protein_30
protein_524	protein_674
protein_524	protein_40
protein_524	protein_41
protein_524	protein_37
protein_524	protein_42
protein_524	protein_47
protein_524	protein_52
protein_524	protein_53
protein_524	protein_253
protein_524	protein_376
protein_524	protein_381
protein_524	protein_383
protein_524	protein_449
protein_524	protein_474
protein_524	protein_476
protein_524	protein_496
protein_524	protein_498
protein_524	protein_51
protein_524	protein_501
protein_524	protein_523
protein_524	protein_553
protein_524	protein_552
protein_524	protein_689
protein_524	protein_568
protein_524	protein_576
protein_524	protein_577
protein_524	protein_600
protein_524	protein_624
protein_524	protein_625
protein_524	protein_249
protein_524	protein_252
protein_524	protein_626
protein_524	protein_630
protein_524	protein_633
protein_524	protein_634
protein_524	protein_68
protein_524	protein_820
protein_524	protein_638
protein_524	protein_639
protein_524	protein_766
protein_524	protein_641
protein_524	protein_59
protein_524	protein_248
protein_524	protein_261
protein_524	protein_477
protein_524	protein_478
protein_524	protein_632
protein_524	protein_635
protein_524	protein_637
protein_524	protein_642
protein_524	protein_709
protein_524	protein_710
protein_524	protein_712
protein_524	protein_729
protein_524	protein_808
protein_524	protein_809
protein_524	protein_643
protein_524	protein_679
protein_524	protein_682
protein_524	protein_683
protein_524	protein_684
protein_524	protein_685
protein_524	protein_730
protein_524	protein_769
protein_524	protein_813
protein_524	protein_821
protein_524	protein_822
protein_524	protein_835
protein_524	protein_836
protein_524	protein_364
protein_524	protein_521
protein_524	protein_891
protein_525	protein_525
protein_529	protein_529
protein_531	protein_531
protein_532	protein_532
protein_533	protein_533
protein_535	protein_535
protein_535	protein_327
protein_535	protein_344
protein_535	protein_347
protein_535	protein_650
protein_535	protein_285
protein_535	protein_302
protein_537	protein_537
protein_538	protein_538
protein_539	protein_539
protein_540	protein_540
protein_541	protein_541
protein_542	protein_542
protein_543	protein_543
protein_544	protein_544
protein_545	protein_545
protein_546	protein_546
protein_554	protein_554
protein_555	protein_555
protein_555	protein_562
protein_557	protein_557
protein_557	protein_255
protein_557	protein_473
protein_557	protein_475
protein_557	protein_631
protein_557	protein_693
protein_557	protein_817
protein_558	protein_558
protein_558	protein_603
protein_559	protein_559
protein_560	protein_560
protein_563	protein_563
protein_564	protein_564
protein_571	protein_571
protein_571	protein_572
protein_573	protein_573
protein_578	protein_578
protein_578	protein_777
protein_578	protein_5
protein_578	protein_421
protein_579	protein_579
protein_580	protein_580
protein_581	protein_581
protein_582	protein_582
protein_583	protein_583
protein_584	protein_584
protein_585	protein_585
protein_586	protein_586
protein_587	protein_587
protein_588	protein_588
protein_589	protein_589
protein_590	protein_590
protein_591	protein_591
protein_593	protein_593
protein_594	protein_594
protein_595	protein_595
protein_596	protein_596
protein_597	protein_597
protein_800	protein_800
protein_801	protein_801
protein_802	protein_802
protein_803	protein_803
protein_804	protein_804
protein_805	protein_805
protein_806	protein_806
protein_812	protein_812
protein_814	protein_814
protein_818	protein_818
protein_818	protein_222
protein_819	protein_819
protein_823	protein_823
protein_824	protein_824
protein_834	protein_834
protein_834	protein_826
protein_838	protein_838
protein_839	protein_839
protein_840	protein_840
protein_841	protein_841
protein_842	protein_842
protein_843	protein_843
protein_844	protein_844
protein_845	protein_845
protein_846	protein_846
protein_847	protein_847
protein_848	protein_848
protein_849	protein_849
protein_850	protein_850
protein_851	protein_851
protein_852	protein_852
protein_853	protein_853
protein_853	protein_592
protein_853	protein_437
protein_853	protein_782
protein_853	protein_31
protein_855	protein_855
protein_856	protein_856
protein_857	protein_857
protein_858	protein_858
protein_859	protein_859
protein_860	protein_860
protein_861	protein_861
protein_862	protein_862
protein_863	protein_863
protein_864	protein_864
protein_865	protein_865
protein_866	protein_866
protein_867	protein_867
protein_868	protein_868
protein_869	protein_869
protein_870	protein_870
protein_871	protein_871
protein_875	protein_875
protein_875	protein_876
protein_875	protein_874
protein_877	protein_877
protein_878	protein_878
protein_879	protein_879
protein_880	protein_880
protein_881	protein_881
protein_882	protein_882
protein_883	protein_883
protein_884	protein_884
protein_885	protein_885
protein_886	protein_886
protein_887	protein_887
protein_888	protein_888
protein_889	protein_889
protein_890	protein_890
protein_892	protein_892
protein_893	protein_893
protein_894	protein_894
protein_895	protein_895
protein_896	protein_896
protein_897	protein_897
protein_898	protein_898
protein_899	protein_899
protein_1000	protein_1000
protein_1001	protein_1001
protein_1002	protein_1002
protein_1003	protein_1003
protein_1004	protein_1004
protein_1005	protein_1005
protein_1006	protein_1006
protein_1007	protein_1007
protein_1008	protein_1008
protein_1009	protein_1009
protein_1010	protein_1010
protein_1011	protein_1011
protein_1012	protein_1012
protein_1013	protein_1013
protein_1014	protein_1014
protein_1015	protein_1015
protein_1016	protein_1016
protein_1017	protein_1017
protein_1018	protein_1018
protein_1019	protein_1019
protein_1020	protein_1020
protein_1021	protein_1021
protein_1022	protein_1022
protein_1023	protein_1023
protein_1024	protein_1024
protein_1025	protein_1025
protein_1026	protein_1026
protein_1027	protein_1027
protein_1028	protein_1028
protein_1029	protein_1029
protein_1031	protein_1031
protein_1032	protein_1032
protein_1033	protein_1033
protein_1034	protein_1034
protein_1035	protein_1035
protein_1036	protein_1036
protein_1037	protein_1037
protein_1038	protein_1038
protein_1039	protein_1039
protein_1040	protein_1040
protein_1041	protein_1041
protein_1042	protein_1042
protein_1043	protein_1043
protein_1044	protein_1044
protein_1045	protein_1045
protein_1046	protein_1046
protein_1047	protein_1047
protein_1049	protein_1049
protein_1050	protein_1050
protein_1051	protein_1051
protein_1052	protein_1052
protein_1053	protein_1053
protein_1054	protein_1054
protein_1055	protein_1055
protein_1056	protein_1056
protein_1057	protein_1057
protein_1058	protein_1058
protein_1059	protein_1059
protein_1060	protein_1060
protein_1061	protein_1061
protein_1062	protein_1062
protein_1063	protein_1063
protein_1064	protein_1064
protein_1065	protein_1065
protein_1066	protein_1066
protein_1067	protein_1067
protein_1068	protein_1068
protein_1069	protein_1069
protein_1070	protein_1070
protein_1071	protein_1071
protein_1072	protein_1072
protein_1073	protein_1073
protein_1074	protein_1074
protein_1075	protein_1075
protein_1076	protein_1076
protein_1077	protein_1077
protein_1078	protein_1078
protein_1079	protein_1079
protein_1081	protein_1081
protein_1082	protein_1082
protein_1083	protein_1083
protein_1084	protein_1084
protein_1085	protein_1085
protein_1086	protein_1086
protein_1087	protein_1087
protein_1088	protein_1088
protein_1089	protein_1089
protein_1090	protein_1090
protein_1091	protein_1091
protein_1092	protein_1092
protein_1093	protein_1093
protein_1094	protein_1094
protein_1096	protein_1096
protein_1097	protein_1097
protein_1098	protein_1098
protein_1099	protein_1099
protein_1101	protein_1101
protein_1102	protein_1102
protein_1103	protein_1103
protein_1104	protein_1104
protein_1105	protein_1105
protein_1106	protein_1106
protein_1107	protein_1107
protein_1108	protein_1108
protein_1109	protein_1109
protein_1110	protein_1110
protein_1111	protein_1111
protein_1112	protein_1112
protein_1113	protein_1113
protein_1114	protein_1114
protein_1115	protein_1115
protein_1116	protein_1116
protein_1117	protein_1117
protein_1118	protein_1118
protein_1119	protein_1119
protein_1120	protein_1120
protein_1121	protein_1121
protein_1122	protein_1122
protein_1123	protein_1123
protein_1124	protein_1124
protein_1125	protein_1125
protein_1126	protein_1126
protein_1127	protein_1127
protein_1128	protein_1128
protein_1129	protein_1129
protein_1130	protein_1130
protein_1131	protein_1131
protein_1132	protein_1132
protein_1134	protein_1134
protein_1135	protein_1135
protein_1136	protein_1136
protein_1137	protein_1137
protein_1138	protein_1138
protein_1138	protein_1272
protein_1139	protein_1139
protein_1140	protein_1140
protein_1141	protein_1141
protein_1142	protein_1142
protein_1143	protein_1143
protein_1144	protein_1144
protein_1145	protein_1145
protein_1146	protein_1146
protein_1147	protein_1147
protein_1148	protein_1148
protein_1149	protein_1149
protein_1150	protein_1150
protein_1151	protein_1151
protein_1152	protein_1152
protein_1153	protein_1153
protein_1154	protein_1154
protein_1155	protein_1155
protein_1156	protein_1156
protein_1157	protein_1157
protein_1158	protein_1158
protein_1159	protein_1159
protein_1160	protein_1160
protein_1161	protein_1161
protein_1162	protein_1162
protein_1162	protein_1311
protein_1163	protein_1163
protein_1164	protein_1164
protein_1165	protein_1165
protein_1166	protein_1166
protein_1167	protein_1167
protein_1168	protein_1168
protein_1169	protein_1169
protein_1170	protein_1170
protein_1171	protein_1171
protein_1172	protein_1172
protein_1174	protein_1174
protein_1175	protein_1175
protein_1176	protein_1176
protein_1177	protein_1177
protein_1178	protein_1178
protein_1179	protein_1179
protein_1180	protein_1180
protein_1181	protein_1181
protein_1182	protein_1182
protein_1183	protein_1183
protein_1183	protein_1133
protein_1184	protein_1184
protein_1185	protein_1185
protein_1186	protein_1186
protein_1187	protein_1187
protein_1188	protein_1188
protein_1189	protein_1189
protein_1190	protein_1190
protein_1191	protein_1191
protein_1192	protein_1192
protein_1193	protein_1193
protein_1194	protein_1194
protein_1195	protein_1195
protein_1196	protein_1196
protein_1197	protein_1197
protein_1198	protein_1198
protein_1199	protein_1199
protein_1300	protein_1300
protein_1300	protein_1405
protein_1301	protein_1301
protein_1302	protein_1302
protein_1303	protein_1303
protein_1304	protein_1304
protein_1305	protein_1305
protein_1306	protein_1306
protein_1307	protein_1307
protein_1308	protein_1308
protein_1309	protein_1309
protein_1310	protein_1310
protein_1312	protein_1312
protein_1313	protein_1313
protein_1314	protein_1314
protein_1314	protein_1048
protein_1316	protein_1316
protein_1316	protein_1315
protein_1317	protein_1317
protein_1318	protein_1318
protein_1319	protein_1319
protein_1320	protein_1320
protein_1321	protein_1321
protein_1322	protein_1322
protein_1323	protein_1323
protein_1324	protein_1324
protein_1325	protein_1325
protein_1326	protein_1326
protein_1327	protein_1327
protein_1328	protein_1328
protein_1328	protein_1420
protein_1329	protein_1329
protein_1330	protein_1330
protein_1331	protein_1331
protein_1332	protein_1332
protein_1333	protein_1333
protein_1334	protein_1334
protein_1335	protein_1335
protein_1336	protein_1336
protein_1337	protein_1337
protein_1338	protein_1338
protein_1339	protein_1339
protein_1340	protein_1340
protein_1341	protein_1341
protein_1342	protein_1342
protein_1343	protein_1343
protein_1344	protein_1344
protein_1345	protein_1345
protein_1346	protein_1346
protein_1347	protein_1347
protein_1348	protein_1348
protein_1349	protein_1349
protein_1350	protein_1350
protein_1351	protein_1351
protein_1352	protein_1352
protein_1353	protein_1353
protein_1354	protein_1354
protein_1355	protein_1355
protein_1356	protein_1356
protein_1357	protein_1357
protein_1358	protein_1358
protein_1359	protein_1359
protein_1360	protein_1360
protein_1361	protein_1361
protein_1362	protein_1362
protein_1363	protein_1363
protein_1364	protein_1364
protein_1365	protein_1365
protein_1366	protein_1366
protein_1367	protein_1367
protein_1368	protein_1368
protein_1369	protein_1369
protein_1370	protein_1370
protein_1371	protein_1371
protein_1372	protein_1372
protein_1373	protein_1373
protein_1374	protein_1374
protein_1375	protein_1375
protein_1376	protein_1376
protein_1377	protein_1377
protein_1378	protein_1378
protein_1379	protein_1379
protein_1380	protein_1380
protein_1381	protein_1381
protein_1382	protein_1382
protein_1383	protein_1383
protein_1384	protein_1384
protein_1385	protein_1385
protein_1386	protein_1386
protein_1386	protein_1400
protein_1386	protein_1536
protein_1386	protein_1553
protein_1386	protein_1573
protein_1386	protein_1588
protein_1386	protein_1593
protein_1386	protein_1595
protein_1386	protein_1598
protein_1386	protein_1599
protein_1387	protein_1387
protein_1388	protein_1388
protein_1389	protein_1389
protein_1391	protein_1391
protein_1392	protein_1392
protein_1393	protein_1393
protein_1394	protein_1394
protein_1395	protein_1395
protein_1396	protein_1396
protein_1397	protein_1397
protein_1398	protein_1398
protein_1399	protein_1399
protein_1601	protein_1601
protein_1602	protein_1602
protein_1604	protein_1604
protein_1605	protein_1605
protein_1606	protein_1606
protein_1608	protein_1608
protein_1608	protein_1607
protein_1609	protein_1609
protein_1610	protein_1610
protein_1611	protein_1611
protein_1612	protein_1612
protein_1613	protein_1613
protein_1614	protein_1614
protein_1615	protein_1615
protein_1616	protein_1616
protein_1617	protein_1617
protein_1618	protein_1618
protein_1620	protein_1620
protein_1620	protein_1619
protein_1621	protein_1621
protein_1622	protein_1622
protein_1623	protein_1623
protein_1623	protein_1627
protein_1624	protein_1624
protein_1625	protein_1625
protein_1626	protein_1626
protein_1629	protein_1629
protein_1629	protein_1628
protein_1629	protein_1630
protein_1631	protein_1631
protein_1632	protein_1632
protein_1633	protein_1633
protein_1634	protein_1634
protein_1635	protein_1635
protein_1635	protein_1636
protein_1637	protein_1637
protein_1637	protein_1638
protein_1639	protein_1639
protein_1640	protein_1640
protein_1641	protein_1641
protein_1642	protein_1642
protein_1644	protein_1644
protein_1644	protein_1643
protein_1645	protein_1645
protein_1646	protein_1646
protein_1647	protein_1647
protein_1648	protein_1648
protein_1649	protein_1649
protein_1650	protein_1650
protein_1652	protein_1652
protein_1653	protein_1653
protein_1654	protein_1654
protein_1655	protein_1655
protein_1656	protein_1656
protein_1657	protein_1657
protein_1658	protein_1658
protein_1660	protein_1660
protein_1661	protein_1661
protein_1662	protein_1662
protein_1663	protein_1663
protein_1665	protein_1665
protein_1665	protein_1664
protein_1666	protein_1666
protein_1667	protein_1667
protein_1668	protein_1668
protein_1669	protein_1669
protein_1670	protein_1670
protein_1671	protein_1671
protein_1672	protein_1672
protein_1673	protein_1673
protein_1674	protein_1674
protein_1675	protein_1675
protein_1675	protein_44
protein_1676	protein_1676
protein_1677	protein_1677
protein_1677	protein_1678
protein_1679	protein_1679
protein_1680	protein_1680
protein_1681	protein_1681
protein_1682	protein_1682
protein_1683	protein_1683
protein_1684	protein_1684
protein_1684	protein_1685
protein_1686	protein_1686
protein_1687	protein_1687
protein_1688	protein_1688
protein_1689	protein_1689
protein_1690	protein_1690
protein_3992	protein_3992
protein_3993	protein_3993
protein_3994	protein_3994
protein_3995	protein_3995
protein_3996	protein_3996
protein_3997	protein_3997
protein_3998	protein_3998
protein_3999	protein_3999
protein_4100	protein_4100
protein_4101	protein_4101
protein_4102	protein_4102
protein_4103	protein_4103
protein_4104	protein_4104
protein_4105	protein_4105
protein_4106	protein_4106
protein_4107	protein_4107
protein_4108	protein_4108
protein_4109	protein_4109
protein_4110	protein_4110
protein_4111	protein_4111
protein_4112	protein_4112
protein_4113	protein_4113
protein_4114	protein_4114
protein_4115	protein_4115
protein_4116	protein_4116
protein_4117	protein_4117
protein_4118	protein_4118
protein_4119	protein_4119
protein_4120	protein_4120
protein_4121	protein_4121
protein_4122	protein_4122
protein_4123	protein_4123
protein_4124	protein_4124
protein_4125	protein_4125
protein_4126	protein_4126
protein_4127	protein_4127
protein_4128	protein_4128
protein_4129	protein_4129
protein_4130	protein_4130
protein_4131	protein_4131
protein_4132	protein_4132
protein_4133	protein_4133
protein_4134	protein_4134
protein_4135	protein_4135
protein_4136	protein_4136
protein_4137	protein_4137
protein_4138	protein_4138
protein_4139	protein_4139
protein_4140	protein_4140
protein_4141	protein_4141
protein_4142	protein_4142
protein_4143	protein_4143
protein_4144	protein_4144
protein_4145	protein_4145
protein_4146	protein_4146
protein_4147	protein_4147
protein_4148	protein_4148
protein_4149	protein_4149
protein_4150	protein_4150
protein_4151	protein_4151
protein_4152	protein_4152
protein_4153	protein_4153
protein_4154	protein_4154
protein_4155	protein_4155
protein_4156	protein_4156
protein_4157	protein_4157
protein_4158	protein_4158
protein_4159	protein_4159
protein_4160	protein_4160
protein_4161	protein_4161
protein_4162	protein_4162
protein_4163	protein_4163
protein_4164	protein_4164
protein_4165	protein_4165
protein_4166	protein_4166
protein_4167	protein_4167
protein_4168	protein_4168
protein_4169	protein_4169
protein_4170	protein_4170
protein_4171	protein_4171
protein_4172	protein_4172
protein_4173	protein_4173
protein_4174	protein_4174
protein_4175	protein_4175
protein_4176	protein_4176
protein_4177	protein_4177
protein_4178	protein_4178
protein_4180	protein_4180
protein_4181	protein_4181
protein_4182	protein_4182
protein_4183	protein_4183
protein_4184	protein_4184
protein_4185	protein_4185
protein_4186	protein_4186
protein_4187	protein_4187
protein_4188	protein_4188
protein_4189	protein_4189
protein_4190	protein_4190
protein_4191	protein_4191
protein_4192	protein_4192
protein_4193	protein_4193
protein_4194	protein_4194
protein_4195	protein_4195
protein_4196	protein_4196
protein_4197	protein_4197
protein_4198	protein_4198
protein_4199	protein_4199
protein_4200	protein_4200
protein_4201	protein_4201
protein_4202	protein_4202
protein_4203	protein_4203
protein_4204	protein_4204
protein_4205	protein_4205
protein_4206	protein_4206
protein_4207	protein_4207
protein_4208	protein_4208
protein_4209	protein_4209
protein_4210	protein_4210
protein_4211	protein_4211
protein_4212	protein_4212
protein_4213	protein_4213
protein_4214	protein_4214
protein_4215	protein_4215
protein_4216	protein_4216
protein_4217	protein_4217
protein_4218	protein_4218
protein_4219	protein_4219
protein_4220	protein_4220
protein_4221	protein_4221
protein_4222	protein_4222
protein_4223	protein_4223
